,id,season,player_name,team_id,team_title,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,npg,npxG,xGChain,xGBuildup
3857,1293.0,2018,Gonzalo Higuaín,80,Chelsea,2,157,2,0.7609478831291199,0,0.13782484829425812,6,2,0,0,F,2,0.7609478831291199,1.7653457522392273,0.8665730357170105
3858,1663.0,2018,Johann Berg Gudmundsson,92,Burnley,19,1388,2,1.6520680449903011,4,2.5387536454945803,23,27,2,0,M S,2,1.6520680449903011,4.719824019819498,2.2920298688113694
3859,1676.0,2018,David Luiz,80,Chelsea,24,2160,2,2.3451379742473364,2,2.1075658164918423,25,14,2,0,D,2,2.3451379742473364,9.677247662097217,8.719144228845835
3860,1691.0,2018,Robert Snodgrass,81,West Ham,23,1406,2,1.231081461533904,3,3.0437261685729027,19,34,8,0,M S,2,1.231081461533904,5.758016536012293,3.279867393895984
3861,1699.0,2018,Shkodran Mustafi,83,Arsenal,21,1729,2,1.1271427562460303,0,0.2090660147368908,14,3,6,0,D,2,1.1271427562460303,4.0595061015337714,4.0595061015337714
3862,1700.0,2018,Lucas Pérez,81,West Ham,10,367,2,0.8867046236991882,0,0.7650079280138016,7,6,0,0,F S,2,0.8867046236991882,2.4881492480635643,1.0047811269760132
3863,3303.0,2018,Ricardo Pereira,75,Leicester,22,1959,2,0.7687238035723567,3,1.8182646837085483,20,20,5,0,D F M,2,0.7687238035723567,5.488233555108309,3.4703768668696284
3864,3491.0,2018,Romain Saiss,229,Wolverhampton Wanderers,13,767,2,1.2744606854394078,0,0.05046418309211731,10,2,5,0,D M S,2,1.2744606854394078,2.1518076127395034,1.2399254478514194
3865,4027.0,2018,Sol Bamba,227,Cardiff,24,2160,2,2.6741573214530945,1,0.14328687265515327,18,4,5,0,D M,2,2.6741573214530945,2.7572806850075717,1.511898810043931
3866,4068.0,2018,Florin Andone,220,Brighton,15,521,2,2.6822319142520428,0,0.044798437505960464,15,1,1,0,F S,2,2.6822319142520428,2.090655142441392,0.5747375506907701
3867,4395.0,2018,Junior Hoilett,227,Cardiff,21,1418,2,1.3550092075020077,0,0.2974389409646392,26,10,4,0,F M S,2,1.3550092075020077,2.416338880546391,1.011307094246149
3868,5545.0,2018,Wilfred Ndidi,75,Leicester,25,2219,2,2.3488998143002395,0,1.436598926782608,45,15,6,0,M S,2,2.3488998143002395,5.109428288415074,3.160659574903548
3869,6033.0,2018,Aaron Mooy,219,Huddersfield,17,1450,2,1.2987167593091726,0,1.4891413329169154,31,29,2,0,M S,2,1.2987167593091726,3.499705074355006,2.4533228650689125
3870,6034.0,2018,Philip Billing,219,Huddersfield,22,1918,2,1.4682509060949087,0,1.3009696975350382,38,20,5,0,M,2,1.4682509060949087,5.140638850629331,3.593765899538994
3871,6048.0,2018,Lewis Dunk,220,Brighton,23,1984,2,1.4131465693935752,0,0.2471411852166057,12,5,4,1,D,2,1.4131465693935752,3.0818040538579226,2.9912428241223097
3872,6274.0,2018,Andriy Yarmolenko,81,West Ham,9,454,2,1.2489148899912834,0,0.6984043177217245,9,5,2,0,F M S,2,1.2489148899912834,2.492500936612487,0.7467498928308487
3873,6477.0,2018,Cenk Tosun,72,Everton,18,812,2,3.3468343429267406,3,0.4380983998999,27,9,3,0,F S,2,3.3468343429267406,4.155232762917876,0.7046683616936207
3874,6542.0,2018,Jürgen Locadia,220,Brighton,19,921,2,3.234762132167816,0,0.8482093214988708,24,11,1,0,F M S,2,3.234762132167816,4.439521722495557,1.7059718519449234
3875,6837.0,2018,Ryan Sessegnon,228,Fulham,22,1449,2,3.2857035510241985,5,2.8667936995625496,20,26,0,0,D F M S,2,3.2857035510241985,7.19026630371809,2.771255892701447
3876,6850.0,2018,Willy Boly,229,Wolverhampton Wanderers,23,1998,2,1.8504206305369733,0,0.5307158417999744,11,4,1,1,D,2,1.8504206305369733,4.422225387766957,4.0184709969908
3877,47.0,2018,Yoshinori Muto,86,Newcastle United,12,466,1,1.019024733453989,0,0.2804008293896913,6,4,0,0,F M S,1,1.019024733453989,0.7589610237628222,0.21541544049978256
3878,332.0,2018,Joel Matip,87,Liverpool,10,455,1,0.6384515948593616,0,0.0,4,0,1,0,D S,1,0.6384515948593616,0.7112096194177866,0.7112096194177866
3879,338.0,2018,Max Meyer,78,Crystal Palace,19,973,1,1.6691154018044472,2,0.6411355827003717,29,14,2,0,M S,1,1.6691154018044472,4.4275551065802565,2.6249739080667496
3880,394.0,2018,Leon Balogun,220,Brighton,8,589,1,0.08249640464782715,0,0.0,1,0,2,0,D S,1,0.08249640464782715,0.7314174324274063,0.7314174324274063
3881,447.0,2018,Kevin De Bruyne,88,Manchester City,10,454,1,0.5329011594876647,0,1.0315280649811032,12,11,2,0,M S,1,0.5329011594876647,5.1562813222408295,4.34159866347909
3882,458.0,2018,Steve Cook,73,Bournemouth,25,2250,1,1.4412475926801562,1,0.8060584589838982,20,8,2,0,D,1,1.4412475926801562,4.9615980479866275,4.489678228273989
3883,459.0,2018,Charlie Daniels,73,Bournemouth,16,1228,1,0.5710671450942755,0,0.44460657611489296,10,10,2,0,D M S,1,0.5710671450942755,4.1005935706198215,3.614697266370058
3884,461.0,2018,Matt Ritchie,86,Newcastle United,23,1844,1,2.575568959116936,4,3.1136733498424287,26,34,6,0,D M S,0,1.814400125294924,6.141757072880863,2.995182018727064
3885,463.0,2018,Junior Stanislas,73,Bournemouth,19,956,1,2.581074945628643,3,2.488823154941201,31,15,1,0,D M S,0,1.8199061080813408,4.762256175279617,2.4811661057174206
3886,484.0,2018,Divock Origi,87,Liverpool,3,73,1,1.5776770114898682,1,0.05917805060744285,2,2,0,0,F S,1,1.5776770114898682,0.2700430154800415,0.21086497604846954
3887,495.0,2018,Nacho Monreal,83,Arsenal,12,957,1,1.2157813310623171,3,1.4134392878040671,6,7,2,0,D M S,1,1.2157813310623171,5.066640913486482,3.140176647342741
3888,498.0,2018,Alexis Sánchez,89,Manchester United,13,593,1,1.2501986883580685,3,3.1242044717073436,15,18,2,0,F S,1,1.2501986883580685,5.304040789604186,2.4454972427338357
3889,501.0,2018,Danny Welbeck,83,Arsenal,8,137,1,0.7929711341857909,1,0.28166940808296204,4,5,0,0,F S,1,0.7929711341857909,1.7137907072901726,0.7048697136342525
3890,502.0,2018,Olivier Giroud,80,Chelsea,19,640,1,2.4320790674537416,4,2.2144407480955124,22,16,1,0,F S,1,2.4320790674537416,4.645134789869188,1.790471587330103
3891,508.0,2018,Calum Chambers,228,Fulham,18,1418,1,1.4012539498507977,0,0.30833254009485245,23,7,4,0,D M S,1,1.4012539498507977,4.1686841286718845,3.676313854753971
3892,530.0,2018,James Tomkins,78,Crystal Palace,22,1951,1,0.8100427980534732,1,1.2663151836022737,18,6,5,0,D,1,0.8100427980534732,2.1882916893810034,2.0963132251054053
3893,572.0,2018,Etienne Capoue,90,Watford,21,1890,1,0.4018394071608782,2,0.8347985651344061,12,7,7,1,M,1,0.4018394071608782,4.5056398659944525,3.99894567206502
3894,585.0,2018,Seamus Coleman,72,Everton,20,1754,1,0.3971130512654781,0,1.6258225198835137,9,11,1,0,D M,1,0.3971130512654781,5.93091057986021,4.902165021747352
3895,593.0,2018,Aaron Lennon,92,Burnley,16,1223,1,0.9156383182853459,1,0.6648929566144943,4,7,1,0,M S,1,0.9156383182853459,1.9413916785269976,0.5965600553900003
3896,596.0,2018,Tom Cleverley,90,Watford,7,309,1,0.1277385614812374,0,0.11326443403959276,3,1,1,0,M S,1,0.1277385614812374,0.8159924186766148,0.6204929314553738
3897,602.0,2018,Dejan Lovren,87,Liverpool,9,810,1,0.85478725284338,0,0.10816649347543716,5,1,1,0,D,1,0.85478725284338,2.1353465095162387,2.0119770392775536
3898,614.0,2018,Fernandinho,88,Manchester City,23,2019,1,1.4927026620134711,3,2.45202705450356,26,18,5,0,D M,1,1.4927026620134711,17.36376629024744,15.744843102991581
3899,620.0,2018,Kelechi Iheanacho,75,Leicester,21,842,1,2.1869190204888582,3,1.3235982861369848,14,12,1,0,F M S,1,2.1869190204888582,3.9581626895815134,0.9993949234485626
3900,628.0,2018,Chris Smalling,89,Manchester United,13,1140,1,0.9321112371981144,0,0.05805433541536331,7,1,1,0,D,1,0.9321112371981144,2.0357435382902622,2.0357435382902622
3901,631.0,2018,Ashley Young,89,Manchester United,19,1656,1,0.30237228609621525,2,2.3607153557240963,8,26,6,0,D S,1,0.30237228609621525,8.089742664713413,6.3035019864328214
3902,638.0,2018,Kyle Walker,88,Manchester City,21,1713,1,0.28727016504853964,1,0.5874767932109535,13,11,1,0,D S,1,0.28727016504853964,12.295076668262482,11.938751548528671
3903,640.0,2018,Jan Vertonghen,82,Tottenham,13,1119,1,0.6541539654135704,0,0.208635326474905,5,3,0,1,D,1,0.6541539654135704,5.0566313937306395,4.903759762644769
3904,652.0,2018,Kieran Trippier,82,Tottenham,20,1648,1,0.3915975764393807,3,3.8111095828935504,6,34,2,0,D M S,1,0.3915975764393807,9.496954036876561,8.047370791435242
3905,672.0,2018,Jordan Ayew,78,Crystal Palace,17,1104,1,1.939442673698068,1,0.6899505406618118,23,12,3,0,F S,1,1.939442673698068,2.9299389496445656,0.9651210755109788
3906,689.0,2018,Kenedy,86,Newcastle United,20,1232,1,2.2612163238227367,1,0.7790210694074631,29,9,1,0,D M S,1,1.5000475011765957,4.1991942282766095,2.2778127612546086
3907,697.0,2018,Nemanja Matic,89,Manchester United,22,1952,1,1.6217004172503948,0,0.5354305282235146,10,12,4,1,D M,1,1.6217004172503948,10.14830826036632,9.670529143884776
3908,712.0,2018,Jack Cork,92,Burnley,24,2145,1,1.0619593672454355,2,1.866542859002948,11,11,5,0,M,1,1.0619593672454355,3.530504461377859,2.0776223503053193
3909,727.0,2018,DeAndre Yedlin,86,Newcastle United,23,1936,1,1.0942197619006038,1,1.770211518742144,7,24,5,1,D M S,1,1.0942197619006038,5.600925642997026,3.5076294858008623
3910,730.0,2018,Patrick van Aanholt,78,Crystal Palace,25,2218,1,1.7894802223891018,2,2.856433560140431,34,24,3,0,D,1,1.7894802223891018,6.2641718154773125,3.558336765505373
3911,748.0,2018,Wes Morgan,75,Leicester,17,1487,1,0.9080854021012784,0,0.13855413533747196,8,3,1,2,D,1,0.9080854021012784,1.5525318309664726,1.4447935447096825
3912,771.0,2018,Georginio Wijnaldum,87,Liverpool,22,1778,1,2.1378584913909435,0,0.5805729823186994,19,13,2,0,M S,1,2.1378584913909435,9.757943231612444,7.709726899862289
3913,787.0,2018,Ryan Bennett,229,Wolverhampton Wanderers,24,2160,1,0.8136034868657589,0,0.7868758589029312,11,9,7,0,D,1,0.8136034868657589,3.6867390163242817,2.6373209599405527
3914,815.0,2018,Alex Pritchard,219,Huddersfield,21,1451,1,1.8653916297480464,0,1.156232027336955,35,19,1,0,F M S,1,1.8653916297480464,3.6034900024533267,1.093695804476738
3915,825.0,2018,Adam Smith,73,Bournemouth,16,1335,1,0.4913597125560045,0,0.28329258039593697,3,5,2,1,D M,1,0.4913597125560045,5.713496990501881,5.130906365811826
3916,833.0,2018,Virgil van Dijk,87,Liverpool,24,2128,1,1.8542368561029436,1,1.209660074673593,22,3,1,0,D,1,1.8542368561029436,9.880058959126472,9.169286485761404
3917,835.0,2018,Ryan Bertrand,74,Southampton,12,1080,1,0.6214771065860987,0,1.4599307542666793,11,16,5,0,D M,1,0.6214771065860987,3.9285712819546466,2.526759959757328
3918,839.0,2018,Shane Long,74,Southampton,16,725,1,1.9133436009287836,1,0.7430881578475237,16,7,2,0,F M S,1,1.9133436009287836,2.302004124969244,0.6691627632826567
3919,847.0,2018,Cédric Soares,74,Southampton,18,1494,1,0.27469734381884336,2,1.1431782990694046,10,12,4,0,D M S,1,0.27469734381884336,2.912582539021969,2.2782317101955414
3920,900.0,2018,Adama Traoré,229,Wolverhampton Wanderers,20,654,1,0.9915216416120528,0,1.246168753132224,14,12,1,0,F M S,1,0.9915216416120528,3.964414618909359,1.7778343483805656
3921,935.0,2018,Kurt Zouma,72,Everton,21,1623,1,0.8320493381470442,2,0.34395742788910866,13,5,2,0,D S,1,0.8320493381470442,4.576696868985891,4.251726098358631
3922,971.0,2018,Harry Winks,82,Tottenham,22,1317,1,1.0547714494168758,0,0.20052337273955345,7,5,4,0,M S,1,1.0547714494168758,6.212612669914961,5.72120925411582
3923,1006.0,2018,Luke Shaw,89,Manchester United,19,1694,1,1.2696949988603592,1,1.8174146311357615,17,21,8,0,D M,1,1.2696949988603592,9.583549113944171,8.146233923733233
3924,1017.0,2018,Matej Vydra,92,Burnley,8,268,1,0.7253343146294355,0,0.053098972886800766,4,1,1,0,M S,1,0.7253343146294355,0.9971649236977099,0.4118579402565956
3925,1383.0,2018,Manolo Gabbiadini,74,Southampton,12,459,1,1.759482623077929,0,0.2427214905619621,20,5,0,0,F M S,1,1.759482623077929,1.6964119942858815,0.6469900887459517
3926,1389.0,2018,Jorginho,80,Chelsea,24,2086,1,1.0209629163146021,0,1.44251920375973,11,16,4,0,M,0,0.25979407876729965,9.146075591444971,8.14606374874711
3927,1621.0,2018,Marcos Alonso,80,Chelsea,24,2149,1,2.7383407186716795,3,2.2882431400939818,35,22,4,0,D,1,2.7383407186716795,10.236413283273578,8.13063177652657
3928,1653.0,2018,Michael Keane,72,Everton,22,1980,1,1.6364789325743914,2,1.1438370794057846,24,6,2,0,D,1,1.6364789325743914,6.26828184351325,5.8296537064015865
3929,1707.0,2018,Ben Gibson,92,Burnley,1,67,1,0.9117929935455322,0,0.0,1,0,1,0,D,1,0.9117929935455322,0.0,0.0
3930,1724.0,2018,Isaac Success,90,Watford,23,871,1,3.1478703804314137,0,1.793017961084843,25,19,3,0,F M S,1,3.1478703804314137,5.662688124924897,1.9695356376469133
3931,1728.0,2018,Fernando Llorente,82,Tottenham,9,236,1,2.3847019225358963,2,0.929134137928486,15,7,0,0,F S,1,2.3847019225358963,2.262261556461453,0.1413485687226057
3932,1746.0,2018,Jeff Hendrick,92,Burnley,20,1174,1,1.4811766184866428,0,0.7324271257966757,12,6,2,0,M S,1,1.4811766184866428,2.1960303056985144,0.8849468752741814
3933,1750.0,2018,Ainsley Maitland-Niles,83,Arsenal,8,427,1,0.9874531328678132,0,0.07762867957353592,4,2,0,0,D M S,1,0.9874531328678132,1.6298299301415682,0.5966931749135256
3934,1791.0,2018,Trent Alexander-Arnold,87,Liverpool,17,1508,1,0.7879622783511877,3,2.7272530123591423,17,20,3,0,D S,1,0.7879622783511877,8.493246931582691,7.001574315130711
3935,1822.0,2018,Antonio Rüdiger,80,Chelsea,24,2139,1,2.577613173052669,0,0.9047856125980616,22,8,4,0,D,1,2.577613173052669,5.5244258902966985,4.6453741043806085
3936,2182.0,2018,Jefferson Lerma,73,Bournemouth,19,1594,1,0.6174490209668875,0,0.6239861007779837,24,9,9,0,M S,1,0.6174490209668875,4.783386556431651,3.9472544752061367
3937,2244.0,2018,Danilo,88,Manchester City,7,624,1,0.3133118003606796,0,0.12599894404411316,12,4,1,0,D,1,0.3133118003606796,5.803260535001755,5.539318151772021
3938,2274.0,2018,Luciano Vietto,228,Fulham,16,850,1,2.3806568291038275,4,2.4078241139650345,23,20,1,0,F M S,1,2.3806568291038275,7.031050138175488,2.5386400604620576
3939,2280.0,2018,Jonny,229,Wolverhampton Wanderers,21,1815,1,1.610809505917132,0,0.702801400795579,16,20,5,0,M,1,1.610809505917132,4.4466801043599835,2.835327418521046
3940,2383.0,2018,André Gomes,72,Everton,17,1403,1,1.140058357268572,1,0.5525427181273699,14,4,5,0,M,1,1.140058357268572,4.4161431808024645,3.5081007350236177
3941,2498.0,2018,Aymeric Laporte,88,Manchester City,25,2159,1,1.9189971736632288,1,0.6581351291388273,17,8,2,0,D S,1,1.9189971736632288,17.75588396936655,17.215217783115804
3942,2641.0,2018,Jon Gorenc Stankovic,219,Huddersfield,2,91,1,0.5942574143409729,0,0.0,2,0,0,0,M S,1,0.5942574143409729,0.5942574143409729,0.0
3943,3276.0,2018,Rachid Ghezzal,75,Leicester,15,592,1,1.3410660289227962,0,1.6683142939582467,18,14,3,0,F M S,1,1.3410660289227962,2.3508997205644846,1.2025168677791953
3944,3312.0,2018,Jean Michael Seri,228,Fulham,25,1944,1,0.4635647349059582,2,3.114922578446567,14,51,6,0,M S,1,0.4635647349059582,7.735603624954821,6.961600452661513
3945,3420.0,2018,Fabinho,87,Liverpool,15,1000,1,1.0296142129227521,2,0.7688059452921152,12,9,3,0,D M S,1,1.0296142129227521,4.777390293776988,3.98528029024601
3946,3422.0,2018,João Moutinho,229,Wolverhampton Wanderers,25,1980,1,0.3616362037137151,7,4.0940752662718305,13,45,2,0,M S,1,0.3616362037137151,7.198211679235102,5.8401278499513865
3947,3428.0,2018,Hélder Costa,229,Wolverhampton Wanderers,21,1302,1,2.6604428552091117,2,2.0111883906647563,25,17,3,0,F M S,1,2.6604428552091117,5.5707293935120115,1.6645850697532296
3948,3800.0,2018,Steve Mounie,219,Huddersfield,21,1319,1,3.746364885941148,3,1.8268576888367531,46,17,0,1,F S,1,3.746364885941148,4.424774834886193,0.4842808498069644
3949,4497.0,2018,Anthony Knockaert,220,Brighton,20,1154,1,1.5961175300180912,4,2.0410813894122843,21,19,3,0,F M S,1,1.5961175300180912,3.18844436109066,1.2577336691319942
3950,5553.0,2018,Declan Rice,81,West Ham,21,1848,1,0.7913786545395851,0,0.6072001755237579,14,7,2,0,M,1,0.7913786545395851,5.442237081006169,5.161082349717617
3951,5573.0,2018,Domingos Quina,90,Watford,6,301,1,0.19721403531730172,0,0.09227259643375874,5,2,0,0,M S,1,0.19721403531730172,1.7979662641882896,1.6303288862109184
3952,6031.0,2018,Christopher Schindler,219,Huddersfield,25,2186,1,0.5857324795797467,0,0.4046871960163117,10,2,3,1,D,1,0.5857324795797467,2.7178824320435524,2.0332909747958183
3953,6049.0,2018,Solly March,220,Brighton,25,1963,1,1.3498877519741654,5,4.761015065014362,30,34,1,0,F M S,1,1.3498877519741654,5.533686779439449,2.3677928075194363
3954,6051.0,2018,Dale Stephens,220,Brighton,18,1413,1,0.13276745285838842,0,0.29685113951563835,5,6,4,1,M S,1,0.13276745285838842,2.8519883416593075,2.547859165817499
3955,6067.0,2018,Terence Kongolo,219,Huddersfield,21,1771,1,0.8938521565869451,0,0.6429923120886087,10,6,2,0,D,1,0.8938521565869451,2.4542023316025734,1.3575530415400865
3956,6080.0,2018,Victor Lindelöf,89,Manchester United,21,1799,1,0.4131653942167759,0,1.0879158675670624,7,4,1,0,D S,1,0.4131653942167759,6.5090639498084775,5.7517219837754965
3957,6104.0,2018,Will Hughes,90,Watford,20,1427,1,1.782455276697874,1,1.5043138395994902,16,14,3,0,M S,1,1.782455276697874,4.1731646694242945,1.7153327483683825
3958,6306.0,2018,Juan Foyth,82,Tottenham,6,540,1,0.6287099421024323,0,0.0,2,0,1,0,D,1,0.6287099421024323,1.328729398548603,1.328729398548603
3959,6409.0,2018,Beram Kayal,220,Brighton,12,708,1,0.23840095102787015,1,1.177038300782442,3,4,4,0,M S,1,0.23840095102787015,1.8780464455485344,1.194939725100994
3960,6504.0,2018,Michael Obafemi,74,Southampton,5,112,1,1.8935853093862531,1,0.3352696597576141,7,2,1,0,F S,1,1.8935853093862531,2.3292872458696365,0.3844363838434219
3961,6521.0,2018,Yerry Mina,72,Everton,10,698,1,0.6856041578575969,0,0.13738667219877246,3,3,3,0,D S,1,0.6856041578575969,1.8582345712929964,1.8413941729813812
3962,6756.0,2018,Dwight McNeil,92,Burnley,8,602,1,1.2702510077506304,1,2.0552612431347366,17,13,1,0,M S,1,1.2702510077506304,3.1196658574044704,1.575549989938736
3963,6817.0,2018,Fred,89,Manchester United,10,565,1,0.7546373647637665,0,0.8170213261619209,10,7,2,0,M S,1,0.7546373647637665,4.099087883718312,2.736545149236917
3964,6824.0,2018,Nathaniel Mendez-Laing,227,Cardiff,10,412,1,0.4065051395446062,0,0.40570080652832985,8,6,0,0,M S,1,0.4065051395446062,0.9880188144743444,0.2012468371540308
3965,6830.0,2018,Danny Ward,227,Cardiff,10,319,1,0.18999192491173744,0,0.17961343377828598,4,5,0,0,F S,1,0.18999192491173744,0.4895560406148434,0.1684028971940279
3966,6841.0,2018,Ken Sema,90,Watford,13,625,1,0.7910966780036688,2,0.5742768235504627,11,5,1,0,M S,1,0.7910966780036688,2.839905671775341,1.4909696932882068
3967,6892.0,2018,Fabián Balbuena,81,West Ham,17,1473,1,2.4127542553469543,0,0.15304454043507576,16,3,2,0,D,1,2.4127542553469543,2.563358936458826,2.5396112352609634
3968,7120.0,2018,Kadeem Harris,227,Cardiff,12,338,1,0.8885874459519982,0,0.5112699186429381,5,6,1,0,M S,1,0.8885874459519982,1.5004742993041873,0.12900916300714016
3969,7199.0,2018,Aron Gunnarsson,227,Cardiff,16,1314,1,1.6112360702827573,1,1.1050177551805973,9,10,2,0,M S,1,1.6112360702827573,1.7151450105011463,0.752491494640708
3970,7236.0,2018,Leander Dendoncker,229,Wolverhampton Wanderers,6,437,1,0.9087121784687042,0,0.12332283705472945,4,2,0,0,M S,1,0.9087121784687042,2.02555713057518,1.1168449521064758
3971,111.0,2018,Jannik Vestergaard,74,Southampton,16,1426,0,0.25632060319185257,0,0.5133903604000807,9,4,2,0,D,0,0.25632060319185257,3.211944499984384,2.8014287669211626
3972,181.0,2018,Bernd Leno,83,Arsenal,19,1663,0,0.0,0,0.0,0,0,0,0,GK S,0,0.0,1.3260443536564708,1.3260443536564708
3973,200.0,2018,Andreas Christensen,80,Chelsea,2,180,0,0.0,0,0.0,0,0,1,0,D,0,0.0,0.9926201999187471,0.9926201999187471
3974,248.0,2018,Elias Kachunga,219,Huddersfield,11,706,0,0.7081403350457549,0,0.1966699417680502,10,4,1,0,F M S,0,0.7081403350457549,1.2291787527501583,0.6808771267533302
3975,342.0,2018,Sead Kolasinac,83,Arsenal,14,1209,0,0.25985037535429,3,5.086714141070843,5,22,2,0,D M,0,0.25985037535429,8.485965728759767,6.592729864642023
3976,371.0,2018,Sokratis,83,Arsenal,16,1388,0,0.18565562181174755,2,0.6166687086224556,6,4,7,0,D,0,0.18565562181174755,3.998058939352632,3.9408691469579935
3977,455.0,2018,Artur Boruc,73,Bournemouth,3,270,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.3710070643574,0.3710070643574
3978,456.0,2018,Simon Francis,73,Bournemouth,17,1220,0,0.12115655653178692,2,0.6046351194381714,3,10,1,0,D S,0,0.12115655653178692,4.562633994966745,4.339400935918094
3979,460.0,2018,Andrew Surman,73,Bournemouth,14,1080,0,0.2338733654469252,0,0.4225968569517136,8,7,2,0,M S,0,0.2338733654469252,2.8395585883408785,2.4481499120593067
3980,462.0,2018,Dan Gosling,73,Bournemouth,17,1072,0,1.1219964874908328,0,0.4750287607312202,12,5,4,0,M S,0,1.1219964874908328,4.917610716074705,3.9157318435609336
3981,481.0,2018,Jordon Ibe,73,Bournemouth,12,356,0,0.4545402228832245,1,0.3116520568728447,3,7,0,0,M S,0,0.4545402228832245,1.2296353764832022,0.7589868791401386
3982,485.0,2018,Mamadou Sakho,78,Crystal Palace,25,2250,0,0.6674107462167739,0,0.1948235081508756,4,6,2,0,D,0,0.6674107462167739,3.9165755677968255,3.898631421849132
3983,486.0,2018,Adam Lallana,87,Liverpool,8,220,0,0.18784745782613754,0,0.3213728256523609,3,5,1,0,F M S,0,0.18784745782613754,0.606008917093277,0.2447616942226887
3984,491.0,2018,Petr Cech,83,Arsenal,7,587,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.5335071589797735,0.5335071589797735
3985,492.0,2018,Héctor Bellerín,83,Arsenal,19,1539,0,0.9628532808274032,5,2.4628627188503738,18,8,3,0,D M S,0,0.9628532808274032,8.708683714270594,5.979002378880978
3986,496.0,2018,Mohamed Elneny,83,Arsenal,3,124,0,0.2537350729107857,0,0.08277518302202225,4,1,0,0,M S,0,0.2537350729107857,0.5398245342075825,0.2974422872066498
3987,509.0,2018,Wayne Hennessey,78,Crystal Palace,17,1486,0,0.0,0,0.0,0,0,0,0,GK S,0,0.0,1.1274971375241876,1.1274971375241876
3988,510.0,2018,Joel Ward,78,Crystal Palace,2,100,0,0.341430127620697,0,0.0,1,0,0,0,D S,0,0.341430127620697,0.3010658770799637,0.3010658770799637
3989,512.0,2018,Scott Dann,78,Crystal Palace,1,1,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
3990,513.0,2018,Pape Souaré,78,Crystal Palace,1,1,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
3991,514.0,2018,Jason Puncheon, ,"Crystal Palace,Huddersfield",8,277,0,0.06528273969888687,0,0.12061714008450508,3,3,1,0,M S,0,0.06528273969888687,0.37291619181633,0.1870163045823574
3992,519.0,2018,Connor Wickham,78,Crystal Palace,5,55,0,0.3429011553525925,1,0.41941409558057785,5,4,0,0,S,0,0.3429011553525925,0.6840445622801781,0.14185461401939392
3993,520.0,2018,Bakary Sako,78,Crystal Palace,1,1,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
3994,523.0,2018,Julian Speroni,78,Crystal Palace,1,90,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.0,0.0
3995,524.0,2018,Adrian Mariappa,90,Watford,17,1191,0,0.7398530282080173,0,0.039777100086212165,4,1,1,0,D S,0,0.7398530282080173,2.4152291417121887,2.375452041625977
3996,525.0,2018,Martin Kelly,78,Crystal Palace,4,299,0,0.0,0,0.0,0,0,0,0,D S,0,0.0,0.16597788780927658,0.16597788780927658
3997,528.0,2018,Angelo Ogbonna,81,West Ham,12,875,0,0.5202818736433983,0,0.14302659779787066,7,2,1,0,D S,0,0.5202818736433983,0.9480899516493082,0.7515913639217615
3998,532.0,2018,Cheikhou Kouyaté,78,Crystal Palace,21,1450,0,1.390661365352571,1,0.6520977867767215,14,12,2,0,M S,0,1.390661365352571,3.0025674831122164,2.3042404111474752
3999,533.0,2018,Mark Noble,81,West Ham,19,1372,0,0.2557636024430394,3,0.8424335271120071,7,10,5,1,M S,0,0.2557636024430394,5.503915064036846,4.608414363116027
4000,534.0,2018,Aaron Cresswell,81,West Ham,12,923,0,0.10362669453024864,0,0.7114126067608595,3,12,1,0,D S,0,0.10362669453024864,1.209730001166463,0.9285752195864916
4001,537.0,2018,Andy Carroll,81,West Ham,10,338,0,1.0830230750143528,0,0.2756314668804407,12,4,2,0,F S,0,1.0830230750143528,1.912699645385146,1.0697423182427883
4002,541.0,2018,Victor Moses,80,Chelsea,2,24,0,0.0,0,0.10793885588645936,0,1,0,0,S,0,0.0,0.10793885588645936,0.0
4003,542.0,2018,Pedro Obiang,81,West Ham,15,805,0,0.5282280035316944,1,1.0637186709791422,13,4,0,0,M S,0,0.5282280035316944,3.3699307404458523,2.405867813155055
4004,546.0,2018,David de Gea,89,Manchester United,25,2250,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,2.156421136111021,2.156421136111021
4005,549.0,2018,Timothy Fosu-Mensah,228,Fulham,9,565,0,0.08043561596423388,0,0.3104085559025407,4,5,3,0,D S,0,0.08043561596423388,2.0140131302177906,1.654790136963129
4006,550.0,2018,Marcos Rojo,89,Manchester United,2,105,0,0.12689612805843353,0,0.0,3,0,1,0,D S,0,0.12689612805843353,0.6198570728302002,0.6039181351661682
4007,551.0,2018,Morgan Schneiderlin,72,Everton,7,283,0,0.026133576408028603,1,0.6896272748708725,1,5,1,0,M S,0,0.026133576408028603,0.6446460839360952,0.5629754588007927
4008,557.0,2018,Matteo Darmian,89,Manchester United,5,361,0,0.028308825567364693,0,0.05041367560625076,1,2,0,0,D M S,0,0.028308825567364693,0.4211243987083435,0.37604453414678574
4009,566.0,2018,Sebastian Prödl,90,Watford,1,13,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
